CMSL#,District,Trade Class,Active?,Location Name,Brand Code,Phone,Fax,Physical Address 1,Physical Address 2,City,Province,PostCode,Open 24 hours?,opens,closes,Food Store?,Restaurant?,Service Station?,No.of bays,Carwash?,Carwash Type 1,Carwash Type 2,Truckwash?,Travel Stop?,Cardlock Type,ATM Banking?,SaniDump?,Showers?,Trucker Lounge?,Weigh-Scale?,Laundry?,Lottery?,Used Oil Depot?,Tire Repair?,Diesel?,Gasoline?,Ethanol?,Propane?,NGV?,Division,ALT-cd,System,MS-cd,Husky Market?,Pay@Pump?,Propane Tank Exchange?,Cust-no,Acc.Type,Site Terms,Tank Terms,Reseller id #,Excemption License #,Rent Terms,MeterProducts,ss-commission,fs-commission,cl-commission,SiteProducts,Latitude, Longitude,Motorists with Disabilities?,Bulk DEF
2906,222,SSERV,yes,ESTEVAN HUSKY TC,HUSKY,(306)634-3109,             ,ESTEVAN HUSKY TC,201 4 ST,ESTEVAN,SK,S4A 0T5,no,500,2200,yes,no,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,no,?,no,no,yes,yes,yes,no,no,2,ALT01,no,MS008,no,yes,no,667899,R7,E30,CONS,811588276RT,,ERNT,131;173;174;175;, 0.70;;;;, 0.70; 0.70; 0.70; 0.70;, 1.00;;;;,131;173;174;175;,49.13297852,-102.9749765,no,no
2928,223,SSERV,yes,OLD WESTON HUSKY,HUSKY,(416)658-0587,             ,OLD WESTON HUSKY,481 ROGERS RD,YORK,ON,M6M 1B2,no,600,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS010,no,yes,no,667900,R8,E30,CONS,806218533RT,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.68188,-79.46707,yes,no
3022,226,SSERV,no,FAWCETT TRUCK STOP,HUSKY,(780)681-2248,(780)681-2258,FAWCETT TRUCK STOP,HWY 44,FAWCETT,AB,T0G 0Y0,no,600,2300,yes,yes,no,,no,,,no,yes,,no,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT09,yes,MS007,no,?,no,666801,R1,PREPAY,,,,,,,,,,54.544561,-114.10354,yes,no
3032,103,SSERV,yes,CASTLEGAR HUSKY,HUSKY,(250)365-7811,(250)365-7811,CASTLEGAR HUSKY,1415 COLUMBIA AVE,CASTLEGAR,BC,V1N 2W4,no,600,2300,yes,no,no,,no,,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667959,R4,E30,CONS,801027095RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.30882911,-117.6595439,yes,no
3042,102,FSERV,no,CLEARWATER MOHAWK,MOHAWK,(250)674-3525,(250)674-3114,CLEARWATER MOHAWK,30 YOUNG ST ,CLEARWATER,BC,V0E 1N0,no,800,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,yes,no,yes,yes,yes,yes,no,1,ALT09,yes,MS006,no,?,no,667288,R7,PREPAY,,110674694,,,,,,,,51.650283,-120.07299,yes,no
3046,112,SSERV,no,DAWSON CREEK MOHAWK,MOHAWK,(250)719-0248,(250)719-0268,DAWSON CREEK MOHAWK,10400 8 ST,DAWSON CREEK,BC,V1G 3P9,no,600,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,1,ALT09,no,MS006,no,?,no,666956,R4,30,,866209240RT,R079907,,,,,,,55.75521852,-120.2243441,yes,no
3050,104,SPISL,yes,1 AVE HUSKY,MOHAWK,(250)562-3039,(250)562-7280,1 AVE HUSKY,122 GEORGE ST,PRINCE GEORGE,BC,V2L 1P9,no,600,2200,yes,no,yes,2,no,,,no,no,,no,no,no,no,no,no,yes,yes,no,yes,yes,yes,yes,no,1,ALT04,yes,MS006,no,?,no,234377,R7,E30,ECOD,123136517RT,631253,,,,,,104;131;175;,53.91800008,-122.7409788,yes,no
3054,107,SSERV,yes,FT ST. JOHN HUSKY,HUSKY,(250)785-7766,(250)785-7767,FT ST. JOHN HUSKY,9515 ALASKA RD,FORT ST JOHN,BC,V1J 1A3,no,500,2300,yes,no,no,,no,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS006,no,yes,no,667812,R7,E30,CONS,810533083RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,56.233231,-120.836732,yes,no
3055,1907,BULKD,yes,FT ST. JOHN CL,HUSKY,(250)785-3466,             ,FT ST. JOHN CL,9510 SIKANNI RD,FORT ST JOHN,BC,V1G 6X3,yes,,,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,yes,?,?,19,ALT03,no,MS000,no,?,?,849265,R2,E30,E10,104894035RT,619451,,,,,,131;154;175;9131;,49.133697,-102.974961,no,no
3056,103,SSERV,yes,GLENMERRY HUSKY,HUSKY,(250)368-6585,(250)368-9966,GLENMERRY HUSKY,2845 HWY DR,TRAIL,BC,V1R 2T2,no,600,2300,yes,no,no,,no,,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667959,R4,E30,CONS,801027095RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.09800782,-117.6815702,yes,no
3068,103,FSERV,yes,KASLO MOHAWK 1987 LTD,MOHAWK,(250)353-2205,(250)353-2155,KASLO MOHAWK 1987 LTD,HWY 3 & 31A,KASLO,BC,V0G 1M0,no,500,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,1,ALT04,yes,MS006,no,?,no,234419,R7,E30,ECOD,116811423RT,517455,,,,,,105;131;136;154;175;,49.914588,-116.916539,yes,no
3070,103,SSERV,yes,KELOWNA HUSKY MARKET,HUSKY,(250)860-6290,(250)712-2014,KELOWNA HUSKY MARKET,1575 HARVEY AVE,KELOWNA,BC,V1Y 6G1,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,yes,yes,yes,667863,R4,E30,CONS,139746275RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.88167901,-119.4641779,yes,no
3084,102,SPISL,no,QUESNEL MOHAWK,MOHAWK,(250)747-1295,(999)999-9999,QUESNEL MOHAWK,2262 MAPLE DR,QUESNEL,BC,V2J 5B7,no,600,2200,yes,no,no,,yes,Wand Wash,,no,no,,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT09,no,MS006,no,yes,no,667210,R7,30,,824874929RT0001,,ERNT,,,,,,52.96466134,-122.4434127,yes,no
3087,103,SSERV,yes,NELSON HUSKY,HUSKY,(250)352-1144,(250)352-1174,NELSON HUSKY,702 NELSON AVE,NELSON,BC,V1L 2N7,no,600,2300,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,yes,yes,667959,R4,E30,CONS,801027095RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.50461543,-117.2793567,yes,no
3089,223,SSERV,yes,FAIRWAY HUSKY,HUSKY,(519)896-4757,(519)896-4757,FAIRWAY HUSKY,3011 KING ST E,KITCHENER,ON,N2A 1B1,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS010,no,yes,yes,668010,R7,E30,CONS,752033126RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,43.428567,-80.43233,yes,no
3090,104,SSERV,yes,SPRUCELAND HUSKY,HUSKY,(250)563-0461,(250)563-0466,SPRUCELAND HUSKY,835 CENTRAL ST W,PRINCE GEORGE,BC,V2M 3C8,yes,,,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS006,no,yes,no,667873,R7,E30,CONS,835212549RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,53.917077,-122.782223,yes,no
3092,104,SSERV,yes,MOUNT VIEW HUSKY,HUSKY,(250)392-5064,(250)372-9641,MOUNT VIEW HUSKY,1124 DOG CREEK RD,WILLIAMS LAKE,BC,V2G 3G7,no,700,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,?,no,666742,R7,E30,ECOD,120781341RT,,ERNT,,,,,104;131;136;175;,52.10005871,-122.1256074,yes,no
3100,104,SSERV,yes,MCMILLAN CREEK HUSKY,HUSKY,(250)564-5755,(250)564-9878,MCMILLAN CREEK HUSKY,1746 HART HWY,PRINCE GEORGE,BC,V2K 2X6,yes,,,yes,yes,yes,2,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS006,no,yes,no,667873,R7,E30,CONS,835212549RT,,ERNT,104;131;173;175;9104;,;;;;;, 1.00; 1.00; 1.00; 1.00; 1.00;,;;;;;,104;131;173;175;9104;,53.94046522,-122.7605701,yes,no
3102,103,SSERV,yes,OSOYOOS HUSKY,HUSKY,(250)495-6689,(250)495-6689,OSOYOOS HUSKY,9101 MAIN ST,OSOYOOS,BC,V0H 1V2,no,600,2300,yes,no,no,,no,,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,yes,no,667677,R7,E30,CONS,848529756RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.032552,-119.471115,yes,no
3105,104,SSERV,yes,CARIBOO HUSKY,HUSKY,(250)395-2820,(250)395-2819,CARIBOO HUSKY,315 CARIBOO HWY,100 MILE HOUSE,BC,V0K 2E0,no,530,2400,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS006,no,yes,no,667095,R7,E30,CONS,123059834RT,79120,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,51.64417,-121.29639,yes,no
3111,103,SSERV,yes,FAIRVIEW HUSKY,HUSKY,(250)492-3191,(250)493-6011,FAIRVIEW HUSKY,1436 FAIRVIEW RD,PENTICTON,BC,V2A 6A2,no,600,2300,yes,no,no,,yes,Touchless,,yes,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667865,R7,E30,CONS,867039307RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.48331314,-119.5926288,yes,no
3114,103,SSERV,yes,SUMMERLAND HUSKY,HUSKY,(250)494-9810,(250)494-9820,SUMMERLAND HUSKY,13802 HWY 97,SUMMERLAND,BC,V0H 1Z1,no,700,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS016,no,yes,no,667563,R7,E30,ECOD,108870981RT,,ERNT,,,,,104;131;154;175;,49.604251,-119.668331,yes,no
3115,104,SSERV,yes,RANGE RD HUSKY,HUSKY,(250)562-8020,(250)562-8016,RANGE RD HUSKY,2511 RANGE RD,PRINCE GEORGE,BC,V2N 4G8,yes,,,yes,no,no,,yes,Wand Wash,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS006,no,yes,no,667873,R7,E30,CONS,835212549RT,,ERNT,104;131;173;175;9104;,;;;;;, 1.00; 1.00; 1.00; 1.00; 1.00;,;;;;;,104;131;173;175;9104;,53.88456032,-122.7687957,yes,no
3118,112,SSERV,no,PRINCE RUPERT HUSKY,HUSKY,(250)624-9795,(250)412-7216,PRINCE RUPERT HUSKY,201 2 AVE W,PRINCE RUPERT,BC,V8J 1G4,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT09,no,MS006,no,yes,no,667413,R7,PREPAY,,841982069RT0001,,ERNT,,,,,,54.31484714,-130.3232098,yes,no
3136,103,SSERV,yes,ROSS RD HUSKY,HUSKY,(250)769-5233,(250)493-8179,ROSS RD HUSKY,2610 ROSS RD,KELOWNA,BC,V1Z 1M3,no,600,2300,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667863,R4,E30,CONS,139746275RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.86235032,-119.5760836,yes,no
3139,220,SSERV,yes,FERNIE HUSKY/SMITTY'S,HUSKY,(778)519-5150,(250)423-7510,FERNIE HUSKY/SMITTY'S,2001 HWY 3,FERNIE,BC,V0B 1M1,no,700,2200,yes,yes,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,2,ALT04,no,MS006,no,?,no,667952,R7,E30,ECOD,846689289RT,,,,,,,104;105;131;,49.49833,-115.080285,yes,no
3146,1907,BULKD,yes,FT NELSON BP,HUSKY,(250)774-7340,(250)774-7344,FT NELSON BP,RR1 MILE 293 ALASKA HWY,FORT NELSON,BC,V0C 1R0,no,800,1700,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,19,ALT02,no,MS000,?,?,?,667973,R2,E30,E15,804348993RT,PST-1053-1442,,,,,,131;136;139;154;175;9131;9134;9136;9139;9154;,58.74169,-122.681054,no,no
3148,347,FSERV,yes,FT NELSON HUSKY,HUSKY,(250)774-2376,(250)774-2304,FT NELSON HUSKY,5331 50 AVE S,FORT NELSON,BC,V0C 1R0,no,500,2200,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,3,ALT04,no,MS006,no,yes,no,667064,R4,E30,CONS,122618200RT,,ERNT,104;131;173;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,104;131;173;175;,58.80477,-122.71152,yes,no
3152,1907,BULKD,yes,FT ST. JOHN BP,HUSKY,(250)785-3466,(250)785-3467,FT ST. JOHN BP,9516 78 ST,FORT ST JOHN,BC,V1J 4J9,no,800,1700,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,19,ALT02,?,MS000,?,?,?,849265,R2,E30,E10,104894035RT,619451,E10,,,,,104;121;131;136;139;154;175;9131;9154;9175;,56.241725,-120.806246,no,no
3154,103,SSERV,yes,SEXSMITH MOHAWK,MOHAWK,(250)491-3008,(250)491-3035,SEXSMITH MOHAWK,2 3491 SEXSMITH RD,KELOWNA,BC,V1X 7S5,no,600,2300,yes,no,no,,no,,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,yes,yes,667863,R4,E30,CONS,139746275RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.914178,-119.391944,yes,no
3155,1907,BULKD,no,FORT NELSON CARDLOCK,HUSKY,(250)774-7340,(250)774-7344,FORT NELSON CARDLOCK,5303 48 AVE,FORT NELSON,BC,V0C 1R0,yes,,,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,19,ALT00,no,MS000,no,yes,no,667973,R2,E15,E15,804348993RT,PST-1053-1442,,,,,,104;131;175;9131;,0,0,no,no
3160,103,SSERV,yes,SKAHA LAKE HUSKY,HUSKY,(250)493-3108,(250)493-7660,SKAHA LAKE HUSKY,2302 SKAHA LAKE RD,PENTICTON,BC,V2A 6E7,no,600,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,yes,yes,667865,R7,E30,CONS,867039307RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,49.47250509,-119.5822681,yes,no
3163,112,SSERV,no,SMITHER'S MOHAWK,MOHAWK,(250)847-2833,(250)847-2899,SMITHER'S MOHAWK,3813 HWY 16 W,SMITHERS,BC,V0J 2N0,no,630,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,1,ALT09,no,MS006,no,?,no,666884,R7,N30,,,R347122,ERNT,,,,,,54.788673,-127.184387,yes,no
3165,104,SSERV,yes,SAHALI HUSKY,HUSKY,(250)372-8433,(250)372-8438,SAHALI HUSKY,884 W COLUMBIA ST,KAMLOOPS,BC,V2C 1L1,yes,,,yes,no,yes,3,no,,,no,no,,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,1,ALT04,no,MS006,no,yes,no,667866,R7,E01,CONS,139746275RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,50.66992688,-120.3547218,yes,no
3167,102,SPISL,no,TRANQUILLE MOHAWK,MOHAWK,(250)376-6111,(000)000-0000,TRANQUILLE MOHAWK,320 TRANQUILLE RD,KAMLOOPS,BC,V2B 3G6,no,700,2000,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT09,?,MS006,?,yes,?,667419,R7,30,,897627881,809118,ERNT,131;174;175;,;;;,;;;,;;;,131;174;175;,50.68796724,-120.3573762,yes,no
3169,103,SSERV,yes,TERRACE HUSKY,HUSKY,(250)635-6935,(250)635-6935,TERRACE HUSKY,4760 LAKELSE AVE,TERRACE,BC,V8G 1R6,yes,,,yes,no,no,,no,,,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS006,?,yes,no,667796,R7,E30,CONS,841982069RT,,ERNT,104;131;173;175;9104;,;;;;;, 1.00; 1.00; 1.00; 1.00; 1.00;,;;;;;,104;131;173;175;9104;,54.51712351,-128.5980696,yes,no
3172,103,SSERV,yes,COPPERSIDE HUSKY,HUSKY,(250)615-9400,             ,COPPERSIDE HUSKY,4640 KEITH AVENUE,TERRACE,BC,V8G 4K1,yes,,,yes,no,no,,yes,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT07,no,MS001,no,no,no,667979,R4,ECOD,ECOD,890565773RT,,ERNT,,,,,104;131;175;,54.513502,-128.592175,yes,no
3174,107,SSERV,yes,FOX CREEK HUSKY,HUSKY,(780)622-2120,(780)622-2513,FOX CREEK HUSKY,36 HWY AVE,FOX CREEK,AB,T0H 1P0,no,500,2300,yes,yes,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT07,no,MS007,no,?,no,668018,R7,E30,CONS,742797129RT,,ERNT,104;131;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;131;175;,54.402168,-116.808907,yes,no
3175,107,SSERV,yes,FOX CREEK HH,HUSKY,(780)622-2120,(780)622-2513,FOX CREEK HH,36 HWY AVE,FOX CREEK,AB,T0H 1P0,no,500,2300,yes,yes,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT07,no,MS007,no,?,no,668018,R7,E30,,742797129RT,,ERNT,,,,,,54.402168,-116.808907,yes,no
3177,107,SSERV,yes,FOX CREEK HUSKY/MAC'S,HUSKY,(780)622-2020,(416)609-7161,FOX CREEK HUSKY/MAC'S,50 KAYBOB DR,FOX CREEK,AB,T0H 1P0,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,yes,MS007,no,yes,no,991653,R7,30,15,104855408RT,,,,,,,131;154;174;175;,54.39475469,-116.8088481,yes,no
3179,107,SSERV,yes,SHEPHERDS INN,HUSKY,(250)827-3676,(250)827-3135,SHEPHERDS INN ,72 1/2 ALASKA HWY,FORT ST JOHN,BC,V1J 4H8,no,600,2100,no,yes,no,,no,,,no,no,,no,no,no,no,no,no,?,no,no,yes,yes,yes,yes,no,1,ALT04,yes,MS006,no,?,no,831024,R4,ECOD,ECOD,105249932RT,623822,,,,,,131;154;175;,56.247201,-120.850603,yes,no
3180,103,SSERV,yes,27 ST HUSKY,HUSKY,(250)549-3034,(250)549-3038,27 ST HUSKY,4500 27 ST,VERNON,BC,V1T 4Y6,no,600,2300,yes,no,no,,no,Wand Wash,Brush/Softcloth,no,no,,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,no,yes,yes,667863,R4,E30,CONS,139746275RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,50.27791722,-119.2668266,yes,no
3183,104,SSERV,yes,VALLEYVIEW HUSKY MARKET,HUSKY,(250)372-8911,(250)372-2723,VALLEYVIEW HUSKY MARKET,1815 E TRANS CANADA HWY,KAMLOOPS,BC,V2C 3Z7,no,600,2300,yes,no,yes,3,no,,,no,no,,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,1,ALT04,no,MS006,yes,yes,no,667866,R7,E01,CONS,139746275RT,,ERNT,104;131;173;175;9104;,;;;;;, 1.00; 1.00; 1.00; 1.00; 1.00;,;;;;;,104;131;173;175;9104;,50.678627,-120.282562,yes,no
3188,104,SSERV,no,WESTBANK MOHAWK,MOHAWK,(250)768-1000,(250)768-5499,WESTBANK MOHAWK,2454 DOBBIN RD,WESTBANK,BC,V4T 1K5,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT09,no,MS006,no,yes,no,667684,R7,PREPAY,,136181625,,ERNT,104;173;175;,;;;,;;;,;;;,104;173;175;,49.828696,-119.628081,yes,no
3191,104,SSERV,yes,BROADWAY HUSKY,HUSKY,(250)398-6446,(250)398-6496,BROADWAY HUSKY,1258 S BROADWAY,WILLIAMS LAKE,BC,V2G 1A2,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS006,no,yes,no,667731,R4,30,CONS,832740740RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,52.126193,-122.122186,yes,no
3290,223,SSERV,yes,W BRAMALEA HUSKY,HUSKY,(905)790-6100,             ,W BRAMALEA HUSKY,1685 QUEEN ST E,BRAMPTON,ON,L6T 2H2,yes,,,yes,no,no,,yes,Touchless,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,?,no,2,ALT04,no,MS024,no,yes,yes,668011,R7,E30,CONS,837029545RT,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.722131,-79.719045,yes,no
3321,342,FSERV,yes,DAN'S GENERAL STORE,HUSKY,(807)854-0600,(807)854-0913,DAN'S GENERAL STORE,HWY 11 & 584,GERALDTON,ON,P0T 1M0,no,600,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,3,ALT04,yes,MS011,no,?,no,808394,R4,E30,E01,860817592RT,2624-5728,,,,,,104;105;131;,49.680245,-86.943835,yes,no
3341,223,SSERV,yes,BARTON HUSKY,HUSKY,(905)561-7111,(905)561-7111,BARTON HUSKY,321 GRAYS RD,STONEY CREEK,ON,L8E 2Z1,yes,,,yes,no,yes,3,no,,,no,no,,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,2,ALT04,no,MS020,no,yes,yes,667993,R7,E30,CONS,775482920RT1,,ERNT,104;173;175;,;;;, 1.00; 1.00; 1.00;,;;;,104;173;175;,43.23306,-79.740831,yes,no
3346,222,SSERV,yes,GIMLI HUSKY,HUSKY,(204)642-5204,(204)642-8493,GIMLI HUSKY,CENTRE ST & HWY 9,GIMLI,MB,R0C 1B0,no,600,2300,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,2,ALT04,no,MS009,no,yes,yes,667902,R7,30,CONS,852108158RT,,ERNT,131;173;174;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,131;173;174;175;,50.6319785,-96.994975,yes,no
3350,224,SSERV,yes,THICKSON HUSKY,HUSKY,(905)432-3350,             ,THICKSON HUSKY,1600 ROSSLAND RD E ,WHITBY,ON,L1N 5R5,yes,,,yes,no,no,,yes,Touchless,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS027,no,yes,yes,667901,R8,E30,CONS,849093638RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,43.904396,-78.920354,yes,no
3385,232,NOINC,no,PERMANENTLY CLOSED,HUSKY,(604)344-6878,             ,PERMANENTLY CLOSED,1121 TRANS CANADA HWY N,GOLDEN,BC,V0A 1H0,?,0,2400,no,?,?,,?,,,?,?,,?,?,no,no,no,no,?,no,no,no,no,no,?,no,2,ALT09,yes,MS006,no,?,no,HOMKTG,R6,30,,807119482RT,mmgov-only,,,,,,,0,0,yes,no
3388,347,SSERV,yes,GOLDEN HUSKY TC,HUSKY,(250)344-6878,(250)344-6855,GOLDEN HUSKY TC ,1050 TRANS CANADA HWY,GOLDEN,BC,V0A 1H1,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no,no,3,ALT01,no,MS006,yes,yes,no,667890,R7,E30,CONS,130458425RT,,ERNT,104;131;173;175;9131;,; 0.70;; 0.70; 0.70;, 0.70; 0.70; 0.70; 0.70;;,; 1.00;; 1.00; 1.00;,104;131;173;175;9131;,51.311672,-116.970556,no,no
3389,347,SSERV,yes,GOLDEN HUSKY TC,HUSKY,(250)344-2166,(250)344-6855,GOLDEN HUSKY TC ,1050 TRANS CANADA HWY,GOLDEN,BC,V0A 1H1,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no,no,3,ALT01,no,MS006,yes,yes,no,667890,R7,30,,130458425RT,,,,,,,,51.30286554,-116.9645569,no,no
3420,1901,SSERV,yes,SUNRISE HUSKY CL,HUSKY,(780)525-3931,             ,SUNRISE HUSKY CL,,FORT MCMURRAY,AB,T9H 3E3,yes,,,no,no,no,,no,,,no,no,Husky Route Commander,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,19,ALT03,no,MS007,no,no,no,522397,R7,E30,CONS,843869835RT,,ERNT,131;175;9131;,;;;, 2.00; 2.00; 2.00;,;;;,131;175;9131;,56.72638,-111.380341,no,no
3490,344,SSERV,yes,CLAIRMONT HUSKY TC,HUSKY,(780)814-7174,(780)814-8284,CLAIRMONT HUSKY TC,7201 99 ST,CLAIRMONT,AB,T0H 0W0,yes,,,yes,yes,no,,no,,,yes,yes,Husky Route Commander,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,3,ALT01,no,MS007,no,yes,no,667778,R8,E30,ECOD,854396173RT,,ERNT,,,,,131;154;174;175;,55.233966,-118.793521,no,no
